store,outlet_code,scraped_at_utc,item_id,item_code,name,long_description,uom,price,is_promo,promo_percent,promo_type_id,promo_header_id,final_price,stock_in_hand,is_available,is_selling_today,min_qty,max_qty,department_code,sub_department_code,category_code,image_url
keells,SCDR,2026-02-25T05:14:54+00:00,51764,42547,Keells Fennel Seeds 100g,KEELLS FENNEL SEEDS 100G,NO,195.0,False,,,,195.0,4.0,True,True,1.0,99.0,G,G15,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic42547.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,7559,118745,Keells Windscreen Cleaner 200ml,KEELLS WINDSCREEN CLEANER 200ML,NO,200.0,False,,,,200.0,10.0,True,True,1.0,99.0,H,H2J,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic118745.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,32473,119495,Keells Garbage Bags Small 10S,KEELLS GARBAGE BAGS SMALL 10S,NO,200.0,False,,,,200.0,6.0,True,True,1.0,99.0,H,H2K,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic119495.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,14505,30140,Keells Natural Coconut Water Vinegar 350ml,KEELLS NATURAL COCONUT WATER VINEGAR 350ML,NO,205.0,False,,,,205.0,9.0,True,True,1.0,99.0,G,G15,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic30140.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,14507,30142,Keells Soya Sauce 325ml,KEELLS SOYA SAUCE 325ML,NO,210.0,False,,,,210.0,13.0,True,True,1.0,99.0,G,G14,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic30142.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,56350,117944,Keells Green Peas 250g,KEELLS GREEN PEAS 250G,NO,220.0,False,,,,220.0,4.0,True,True,1.0,99.0,G,G1H,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic117944.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,62122,110799,Keells Wheat Flour 1kg,KEELLS WHEAT FLOUR 1KG,NO,220.0,False,,,,220.0,10.0,True,True,1.0,999.0,G,G1B,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic110799.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,20018,108343,Keells Balloons Assorted 9 Inch 20S,KEELLS BALLOONS ASSORTED 9 INCH 20S,NO,223.0,False,,,,223.0,8.0,True,True,1.0,99.0,H,H2N,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic108343.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,13063,118900,Keells Kisses 45G 15S,KEELLS KISSES 45G 15S,NO,225.0,False,,,,225.0,9.0,True,True,1.0,99.0,G,G1N,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic118900.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,2163,120297,Keells Biriyani Masala Mix 50g,KEELLS BIRIYANI MASALA MIX 50G,NO,225.0,False,,,,225.0,15.0,True,True,1.0,99.0,G,G15,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic120297.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,1897,120055,Keells Mushroom Flavoured Soup 60G                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,KEELLS MUSHROOM FLAVOURED SOUP 60G                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,NO,226.0,False,,,,226.0,30.0,True,True,1.0,99.0,G,G16,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic120055.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,1898,120056,Keells Chicken Flavoured Soup 60G                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,KEELLS CHICKEN FLAVOURED SOUP 60G                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,NO,226.0,False,,,,226.0,32.0,True,True,1.0,99.0,G,G16,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic120056.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,39444,31590,Keells Tube Ice 1kg,KEELLS TUBE ICE 1KG,NO,230.0,False,,,,230.0,23.0,True,True,1.0,99.0,D,D0Q,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic31590.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,32541,119556,Keells Marshmallow 140G 16S,KEELLS MARSHMALLOW 140G 16S,NO,230.0,False,,,,230.0,11.0,True,True,1.0,99.0,G,G1N,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic119556.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,2162,120296,Keells Chicken Curry Mix 50g,KEELLS CHICKEN CURRY MIX 50G,NO,234.0,False,,,,234.0,20.0,True,True,1.0,99.0,G,G15,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic120296.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,49128,109660,Keells Table Salt 1kg,KEELLS TABLE SALT 1KG,NO,235.0,False,,,,235.0,7.0,True,True,1.0,9999.0,G,G15,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic109660.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,20017,108342,Keells Balloons Red 9 Inch 20S,KEELLS BALLOONS RED 9 INCH 20S,NO,240.0,False,,,,240.0,3.0,True,True,1.0,99.0,H,H2N,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic108342.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,30955,102198,Keells Paper Plates 7Inch 25S,KEELLS PAPER PLATES 7INCH 25S,NO,240.0,False,,,,240.0,4.0,True,True,1.0,99.0,H,H2N,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic102198.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,56361,117954,Keells Soya Beans 250g,KEELLS SOYA BEANS 250G,NO,243.0,False,,,,243.0,4.0,True,True,1.0,99.0,G,G1H,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic117954.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,32760,119754,Keells Roti Paratha Plain 330G 6S,KEELLS ROTI PARATHA PLAIN 330G 6S,NO,250.0,False,,,,250.0,6.0,True,True,1.0,99.0,D,D0Z,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic119754.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,73407,121183,Keells Baking Powder 100g,KEELLS BAKING POWDER 100G,NO,252.0,False,,,,252.0,1.0,True,True,1.0,999.0,G,G13,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic121183.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,51759,42542,Keells Cinnamon Sticks 25g,KEELLS CINNAMON STICKS 25G,NO,270.0,False,,,,270.0,12.0,True,True,1.0,99.0,G,G15,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic42542.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,28399,8705,Keells Gram Dhall 500g,KEELLS GRAM DHALL 500G,NO,270.0,False,,,,270.0,10.0,True,True,1.0,99.0,G,G1H,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic8705.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,32505,119523,Keells Paper Cups 250 Ml 12S,KEELLS PAPER CUPS 250 ML 12S,NO,275.0,False,,,,275.0,1.0,True,True,1.0,99.0,H,H2N,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic119523.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,42993,104549,Keells Color Paper Light A4 25S,KEELLS COLOR PAPER LIGHT A4 25S,NO,275.0,False,,,,275.0,4.0,True,True,1.0,99.0,H,H22,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic104549.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,48931,105773,Keells Glass Cleaner 500ml,KEELLS GLASS CLEANER 500ML,NO,275.0,False,,,,275.0,4.0,True,True,1.0,99.0,H,H2L,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic105773.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,51775,42557,Keells Cumin Powder 100g,KEELLS CUMIN POWDER 100G,NO,280.0,False,,,,280.0,6.0,True,True,1.0,99.0,G,G15,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic42557.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,1841,119999,Keells Bbq Chicken Tikka Mix 50g,KEELLS BBQ CHICKEN TIKKA MIX 50G,NO,280.0,False,,,,280.0,18.0,True,True,1.0,99.0,G,G15,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic119999.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,72962,120783,Keells Compostable Lunch Sheets 50S,KEELLS COMPOSTABLE LUNCH SHEETS 50S,NO,280.0,False,,,,280.0,7.0,True,True,1.0,99.0,H,H1V,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic120783.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,56742,118297,Keells Tea Green Bag Box 1.5G*20S,KEELLS TEA GREEN BAG BOX 1.5G*20S,NO,280.0,True,5.0,2,33722,266.0,11.0,True,True,1.0,99.0,B,B0H,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic118297.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,55383,106256,Keells Detergent Powder 1kg,KEELLS DETERGENT POWDER 1KG,NO,285.0,False,,,,285.0,7.0,True,True,1.0,99.0,H,H2M,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic106256.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,55993,114973,Keells Tea Bopf Pouch 100g,KEELLS TEA BOPF POUCH 100G,NO,285.0,False,,,,285.0,11.0,True,True,1.0,99.0,B,B0H,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic114973.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,7423,118622,Keells Sultana Box 100g,KEELLS SULTANA BOX 100G,NO,290.0,False,,,,290.0,13.0,True,True,1.0,99.0,G,G13,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic118622.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,56450,118033,Keells Atta Flour 1kg,KEELLS ATTA FLOUR 1KG,NO,292.0,False,,,,292.0,12.0,True,True,1.0,99.0,G,G1B,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic118033.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,55996,114976,Keells Tea Bopf Bag Box 2G*25S,KEELLS TEA BOPF BAG BOX 2G*25S,NO,294.0,False,,,,294.0,20.0,True,True,1.0,99.0,B,B0H,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic114976.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,32107,115479,Keells Machine Wash Powder 500g,KEELLS MACHINE WASH POWDER 500G,NO,295.0,False,,,,295.0,9.0,True,True,1.0,99.0,H,H2M,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic115479.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,19312,101048,Keells Dishwash Liquid 500ml,KEELLS DISHWASH LIQUID 500ML,NO,295.0,False,,,,295.0,8.0,True,True,1.0,99.0,H,H2L,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic101048.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,73444,121228,Keells Paper Serviettes 1Ply 100S,KEELLS PAPER SERVIETTES 1PLY 100S,NO,295.0,False,,,,295.0,19.0,True,True,1.0,999.0,H,H2R,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic121228.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,32648,119652,Keells Car Interior Liquid Spray 300ml,KEELLS CAR INTERIOR LIQUID SPRAY 300ML,NO,304.0,False,,,,304.0,6.0,True,True,1.0,99.0,H,H2J,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic119652.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,73460,121243,Keells Mustard Cream 150g,KEELLS MUSTARD CREAM 150G,NO,310.0,False,,,,310.0,7.0,True,True,1.0,999.0,G,G14,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic121243.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,19159,100897,Keells Floor Cleaner Pine 1 L,KEELLS FLOOR CLEANER PINE 1 L,NO,315.0,False,,,,315.0,2.0,True,True,1.0,99.0,H,H2L,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic100897.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,19161,100899,Keells Floor Cleaner Lavender 1L,KEELLS FLOOR CLEANER LAVENDER 1L,NO,315.0,False,,,,315.0,3.0,True,True,1.0,99.0,H,H2L,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic100899.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,2165,120299,Keells Floor Cleaner Cinnamon 1 L,KEELLS FLOOR CLEANER CINNAMON 1 L,NO,315.0,False,,,,315.0,7.0,True,True,1.0,99.0,H,H2L,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic120299.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,28396,8702,Keells Red Dhal 1kg,KEELLS RED DHAL 1KG,NO,324.0,False,,,,324.0,19.0,True,True,1.0,99.0,G,G1H,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic8702.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,51762,42545,Keells Cumin Seeds 100g,KEELLS CUMIN SEEDS 100G,NO,325.0,False,,,,325.0,3.0,True,True,1.0,99.0,G,G15,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic42545.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,38153,116644,Keells Garbage Bags Medium 10S,KEELLS GARBAGE BAGS MEDIUM 10S,NO,330.0,False,,,,330.0,6.0,True,True,1.0,99.0,H,H2K,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic116644.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,19164,100900,Keells Toilet Bowl Cleaner Power 500ml,KEELLS TOILET BOWL CLEANER POWER 500ML,NO,335.0,False,,,,335.0,6.0,True,True,1.0,99.0,H,H2L,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic100900.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,14506,30141,Keells Natural Coconut Water Vinegar 750ml,KEELLS NATURAL COCONUT WATER VINEGAR 750ML,NO,335.0,False,,,,335.0,2.0,True,True,1.0,99.0,G,G15,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic30141.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,14508,30143,Keells Soya Sauce 650ml,KEELLS SOYA SAUCE 650ML,NO,340.0,False,,,,340.0,4.0,True,True,1.0,99.0,G,G14,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic30143.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,19165,100901,Keells Toilet Bowl Cleaner Floral 500ml,KEELLS TOILET BOWL CLEANER FLORAL 500ML,NO,340.0,False,,,,340.0,3.0,True,True,1.0,99.0,H,H2L,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic100901.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,19166,100902,Keells Toilet Bowl Cleaner Pine 500ml,KEELLS TOILET BOWL CLEANER PINE 500ML,NO,340.0,False,,,,340.0,2.0,True,True,1.0,99.0,H,H2L,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic100902.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,48929,105771,Keells Car Wash 500ml,KEELLS CAR WASH 500ML,NO,340.0,False,,,,340.0,5.0,True,True,1.0,99.0,H,H2J,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic105771.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,42992,104548,Keells Color Paper Dark A4 25S,KEELLS COLOR PAPER DARK A4 25S,NO,340.0,False,,,,340.0,2.0,True,True,1.0,99.0,H,H22,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic104548.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,2164,120298,Keells Multi Purpose Spray 500ml,KEELLS MULTI PURPOSE SPRAY 500ML,NO,345.0,False,,,,345.0,6.0,True,True,1.0,99.0,H,H2L,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic120298.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,20157,110861,Keells Drinking Water Pet 5L,KEELLS DRINKING WATER PET 5L,NO,350.0,False,,,,350.0,21.0,True,True,1.0,99.0,B,B0D,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic110861.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,73888,121476,Keells Dates 250g,KEELLS DATES 250G,NO,350.0,False,,,,350.0,3.0,True,True,1.0,999.0,G,G13,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic121476.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,589,112445,Keells Liquid Bleach Regular 500ml,KEELLS LIQUID BLEACH REGULAR 500ML,NO,355.0,False,,,,355.0,6.0,True,True,1.0,99.0,H,H2M,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic112445.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,30810,102056,Keells Dishwash Powder 650g,KEELLS DISHWASH POWDER 650G,NO,360.0,False,,,,360.0,5.0,True,True,1.0,99.0,H,H2L,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic102056.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,48930,105772,Keells Tile Cleaner 500ml,KEELLS TILE CLEANER 500ML,NO,360.0,False,,,,360.0,6.0,True,True,1.0,99.0,H,H2L,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic105772.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,51773,42555,Keells Chilli Powder 250g,KEELLS CHILLI POWDER 250G,NO,370.0,False,,,,370.0,1.0,True,True,1.0,99.0,G,G15,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic42555.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,51770,42552,Keells Chilli Pieces 250g,KEELLS CHILLI PIECES 250G,NO,370.0,False,,,,370.0,3.0,True,True,1.0,99.0,G,G15,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic42552.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,56451,118034,Keells Cake Flour 1kg,KEELLS CAKE FLOUR 1KG,NO,370.0,False,,,,370.0,4.0,True,True,1.0,99.0,G,G13,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic118034.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,56358,117951,Keells Red Beans 250g,KEELLS RED BEANS 250G,NO,370.0,False,,,,370.0,5.0,True,True,1.0,99.0,G,G1H,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic117951.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,56360,117953,Keells Semolina 500g,KEELLS SEMOLINA 500G,NO,375.0,False,,,,375.0,5.0,True,True,1.0,99.0,G,G1H,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic117953.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,56357,117950,Keells Popcorn 250g,KEELLS POPCORN 250G,NO,380.0,False,,,,380.0,9.0,True,True,1.0,99.0,G,G1H,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic117950.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,31587,112273,Keells Whole Chilli 250g,KEELLS WHOLE CHILLI 250G,NO,385.0,False,,,,385.0,1.0,True,True,1.0,99.0,G,G15,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic112273.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,56353,117947,Keells Kollu Seeds 250g,KEELLS KOLLU SEEDS 250G,NO,395.0,False,,,,395.0,3.0,True,True,1.0,99.0,G,G1H,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic117947.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,31566,112254,Keells Icing Sugar 500g,KEELLS ICING SUGAR 500G,NO,395.0,False,,,,395.0,3.0,True,True,1.0,99.0,G,G13,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic112254.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,51783,42564,Keells Pepper Powder 100g,KEELLS PEPPER POWDER 100G,NO,395.0,False,,,,395.0,1.0,True,True,1.0,99.0,G,G15,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic42564.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,32043,115419,Keells Ultra Clean Dish Wash Liquid 500M,KEELLS ULTRA CLEAN DISH WASH LIQUID 500M,NO,400.0,False,,,,400.0,5.0,True,True,1.0,99.0,H,H2L,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic115419.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,30956,102199,Keells Paper Plates 10 Inch 25S,KEELLS PAPER PLATES 10 INCH 25S,NO,400.0,False,,,,400.0,6.0,True,True,1.0,99.0,H,H2N,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic102199.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,51768,42550,Keells Pepper Seeds 100g,KEELLS PEPPER SEEDS 100G,NO,415.0,False,,,,415.0,10.0,True,True,1.0,99.0,G,G15,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic42550.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,1801,119962,Keells Surface Cleaner Citrus 500 ml,KEELLS SURFACE CLEANER CITRUS 500 ML,NO,420.0,False,,,,420.0,9.0,True,True,1.0,99.0,H,H2L,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic119962.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,1803,119964,Keells Surface Cleaner Floral 500 ml,KEELLS SURFACE CLEANER FLORAL 500 ML,NO,420.0,False,,,,420.0,11.0,True,True,1.0,99.0,H,H2L,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic119964.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,51780,42561,Keells Raw Curry Powder 250g,KEELLS RAW CURRY POWDER 250G,NO,425.0,False,,,,425.0,16.0,True,True,1.0,99.0,G,G15,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic42561.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,56743,118298,Keells Ginger Flavoured Tea Bag Box 1.5G*20S,KEELLS GINGER FLAVOURED TEA BAG BOX 1.5G*20S,NO,425.0,False,,,,425.0,6.0,True,True,1.0,99.0,B,B0H,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic118298.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,66372,114097,Keells Cream Cleanser 500ml,KEELLS CREAM CLEANSER 500ML,NO,425.0,False,,,,425.0,1.0,True,True,1.0,99.0,H,H2L,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic114097.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,43000,104558,Keells Tomato Sauce 405g,KEELLS TOMATO SAUCE 405G,NO,440.0,False,,,,440.0,9.0,True,True,1.0,99.0,G,G14,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic104558.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,43001,104559,Keells Chilli Sauce 405g,KEELLS CHILLI SAUCE 405G,NO,445.0,False,,,,445.0,10.0,True,True,1.0,99.0,G,G14,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic104559.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,56725,118281,Keells Bar Soap 650g,KEELLS BAR SOAP 650G,NO,445.0,False,,,,445.0,6.0,True,True,1.0,99.0,H,H2M,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic118281.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,56559,118131,Keells Lunch Box,KEELLS LUNCH BOX,NO,450.0,False,,,,450.0,2.0,True,True,1.0,99.0,H,H1W,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic118131.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,51782,42563,Keells Roasted Curry Powder 250g,KEELLS ROASTED CURRY POWDER 250G,NO,450.0,False,,,,450.0,12.0,True,True,1.0,99.0,G,G15,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic42563.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,51771,42553,Keells Maldive Fish 100g,KEELLS MALDIVE FISH 100G,NO,455.0,False,,,,455.0,18.0,True,True,1.0,99.0,G,G1G,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic42553.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,43510,109389,Keells Tea Kahata Pouch 200g,KEELLS TEA KAHATA POUCH 200G,NO,460.0,False,,,,460.0,12.0,True,True,1.0,99.0,B,B0H,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic109389.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,32506,119524,Keells Paper Cups 250 Ml 24S,KEELLS PAPER CUPS 250 ML 24S,NO,460.0,False,,,,460.0,4.0,True,True,1.0,99.0,H,H2N,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic119524.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,56347,117941,Keells Barley 250g,KEELLS BARLEY 250G,NO,465.0,False,,,,465.0,6.0,True,True,1.0,99.0,G,G1H,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic117941.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,73459,121242,Keells Garlic Paste 250g,KEELLS GARLIC PASTE 250G,NO,465.0,False,,,,465.0,2.0,True,True,1.0,999.0,G,G15,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic121242.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,32759,119753,Keells Arabic Bread 500G 5S,KEELLS ARABIC BREAD 500G 5S,NO,470.0,False,,,,470.0,6.0,True,True,1.0,99.0,D,D0Z,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic119753.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,32663,119666,Keells Chapathi 10 Pieces 350g,KEELLS CHAPATHI 10 PIECES 350G,NO,485.0,False,,,,485.0,4.0,True,True,1.0,99.0,D,D0Z,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic119666.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,38151,116642,Keells Garbage Bags Large 10S,KEELLS GARBAGE BAGS LARGE 10S,NO,490.0,False,,,,490.0,18.0,True,True,1.0,99.0,H,H2K,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic116642.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,56354,117948,Keells Konde Gram 500g,KEELLS KONDE GRAM 500G,NO,510.0,False,,,,510.0,4.0,True,True,1.0,99.0,G,G1H,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic117948.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,3966,46592,Keells Paper Towels 2Ply 2S,KEELLS PAPER TOWELS 2PLY 2S,NO,530.0,False,,,,530.0,2.0,True,True,1.0,99.0,H,H2R,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic46592.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,72961,120784,Keells Compostable Lunch Sheets 100S,KEELLS COMPOSTABLE LUNCH SHEETS 100S,NO,530.0,False,,,,530.0,6.0,True,True,1.0,99.0,H,H1V,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic120784.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,38152,116643,Keells Garbage Bags Extra Large 10S,KEELLS GARBAGE BAGS EXTRA LARGE 10S,NO,535.0,False,,,,535.0,11.0,True,True,1.0,99.0,H,H2K,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic116643.jpg
keells,SCDR,2026-02-25T05:14:54+00:00,1359,115878,Keells Whipping Cream Powder 100g,KEELLS WHIPPING CREAM POWDER 100G,NO,545.0,False,,,,545.0,5.0,True,True,1.0,99.0,G,G13,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic115878.jpg
